id	initL	initR	finalL	finalR	message (DEL=deleted NOC=no change MOD=modified)
4187	0	14876	219	14722	MOD	skipped 0 overlaps; used 178 overlaps
4188	0	15277	0	15276	MOD	skipped 0 overlaps; used 34 overlaps
4189	0	3284	0	3284	NOV
4190	0	7631	15	7630	MOD	skipped 0 overlaps; used 26 overlaps
4191	0	13798	0	13797	MOD	skipped 0 overlaps; used 59 overlaps
4192	0	1360	69	1338	MOD	skipped 0 overlaps; used 19 overlaps
4193	0	13132	1084	13130	MOD	skipped 0 overlaps; used 32 overlaps
4194	0	5659	12	5635	MOD	skipped 0 overlaps; used 29 overlaps
4195	0	5477	70	5411	MOD	skipped 0 overlaps; used 21 overlaps
4196	0	5444	0	5418	MOD	skipped 0 overlaps; used 21 overlaps
4197	0	15026	11	14997	MOD	skipped 0 overlaps; used 43 overlaps
4198	0	2777	20	2776	MOD	skipped 0 overlaps; used 30 overlaps
4199	0	5076	23	5012	MOD	skipped 0 overlaps; used 19 overlaps
4200	0	5053	14	5039	MOD	skipped 0 overlaps; used 14 overlaps
4201	0	7024	1	7009	MOD	skipped 0 overlaps; used 30 overlaps
4202	0	14133	48	14113	MOD	skipped 0 overlaps; used 41 overlaps
4203	0	8331	5485	8315	MOD	skipped 0 overlaps; used 23 overlaps
4204	0	16218	177	16197	MOD	skipped 0 overlaps; used 42 overlaps
4205	0	3200	0	3189	MOD	skipped 0 overlaps; used 23 overlaps
4206	0	7754	0	7693	MOD	skipped 0 overlaps; used 29 overlaps
4207	0	9817	239	9795	MOD	skipped 0 overlaps; used 28 overlaps
4208	0	12044	243	12023	MOD	skipped 0 overlaps; used 43 overlaps
4209	0	6950	140	6681	MOD	skipped 0 overlaps; used 22 overlaps
4210	0	3733	19	3732	MOD	skipped 0 overlaps; used 21 overlaps
4211	0	3984	201	3930	MOD	skipped 0 overlaps; used 14 overlaps
4212	0	6230	244	6212	MOD	skipped 0 overlaps; used 11 overlaps
4213	0	7653	1190	7285	MOD	skipped 0 overlaps; used 31 overlaps
4214	0	7567	9	7556	MOD	skipped 0 overlaps; used 37 overlaps
4215	0	7824	2	7793	MOD	skipped 0 overlaps; used 30 overlaps
4216	0	18479	0	18478	MOD	skipped 0 overlaps; used 41 overlaps
4217	0	15708	44	15683	MOD	skipped 0 overlaps; used 37 overlaps
4218	0	12842	17	12782	MOD	skipped 0 overlaps; used 74 overlaps
4219	0	0	0	0	NOV
4220	0	9930	3275	9929	MOD	skipped 0 overlaps; used 28 overlaps
4221	0	10747	0	10746	MOD	skipped 0 overlaps; used 45 overlaps
4222	0	15824	258	15784	MOD	skipped 0 overlaps; used 43 overlaps
4223	0	10948	97	10925	MOD	skipped 0 overlaps; used 32 overlaps
4224	0	18993	287	18969	MOD	skipped 0 overlaps; used 164 overlaps
4225	0	12108	91	12088	MOD	skipped 0 overlaps; used 35 overlaps
4226	0	5190	2626	5149	MOD	skipped 0 overlaps; used 20 overlaps
4227	0	5058	35	4994	MOD	skipped 0 overlaps; used 28 overlaps
4228	0	5059	34	4983	MOD	skipped 0 overlaps; used 32 overlaps
4229	0	1807	0	1807	NOV
4230	0	1664	597	1470	DEL	skipped 0 overlaps; used 7 overlaps
4231	0	7538	75	5453	MOD	skipped 0 overlaps; used 19 overlaps
4232	0	7658	645	7652	MOD	skipped 0 overlaps; used 31 overlaps
4233	0	0	0	0	NOV
4234	0	2726	29	2726	MOD	skipped 0 overlaps; used 21 overlaps
4235	0	0	0	0	NOV
4236	0	1725	0	1709	MOD	skipped 0 overlaps; used 29 overlaps
4237	0	1713	1	1713	MOD	skipped 0 overlaps; used 29 overlaps
4238	0	1721	0	1714	MOD	skipped 0 overlaps; used 29 overlaps
4239	0	1725	1	1719	MOD	skipped 0 overlaps; used 29 overlaps
4240	0	1722	0	1701	MOD	skipped 0 overlaps; used 29 overlaps
4241	0	27241	176	27222	MOD	skipped 0 overlaps; used 65 overlaps
4242	0	9708	123	9654	MOD	skipped 0 overlaps; used 23 overlaps
4243	0	16546	8	16537	MOD	skipped 0 overlaps; used 52 overlaps
4244	0	8316	0	8296	MOD	skipped 0 overlaps; used 37 overlaps
4245	0	9473	5	8413	MOD	skipped 0 overlaps; used 31 overlaps
4246	0	4405	36	4404	MOD	skipped 0 overlaps; used 21 overlaps
4247	0	23175	0	23164	MOD	skipped 0 overlaps; used 124 overlaps
4248	0	4974	0	4974	NOV
4249	0	3096	331	3041	MOD	skipped 0 overlaps; used 25 overlaps
4250	0	3350	0	3349	MOD	skipped 0 overlaps; used 27 overlaps
4251	0	8601	0	8586	MOD	skipped 0 overlaps; used 29 overlaps
4252	0	5428	0	5401	MOD	skipped 0 overlaps; used 130 overlaps
4253	0	1520	305	1458	MOD	skipped 0 overlaps; used 23 overlaps
4254	0	1322	0	1322	NOV
4255	0	7848	5893	7760	MOD	skipped 0 overlaps; used 15 overlaps
4256	0	1697	323	1686	MOD	skipped 0 overlaps; used 19 overlaps
4257	0	15650	255	15605	MOD	skipped 0 overlaps; used 64 overlaps
4258	0	16023	421	16012	MOD	skipped 0 overlaps; used 34 overlaps
4259	0	2456	0	2429	MOD	skipped 0 overlaps; used 20 overlaps
4260	0	2460	0	2460	NOC	skipped 0 overlaps; used 20 overlaps
4261	0	2439	19	2433	MOD	skipped 0 overlaps; used 20 overlaps
4262	0	993	0	978	DEL	skipped 0 overlaps; used 16 overlaps
4263	0	1171	0	1166	MOD	skipped 0 overlaps; used 19 overlaps
4264	0	1173	0	1134	MOD	skipped 0 overlaps; used 19 overlaps
4265	0	16841	0	16840	MOD	skipped 0 overlaps; used 222 overlaps
4266	0	4120	0	4099	MOD	skipped 0 overlaps; used 29 overlaps
4267	0	9159	0	9159	NOV
4268	0	4330	0	4330	NOV
4269	0	1154	46	1122	MOD	skipped 0 overlaps; used 13 overlaps
4270	0	7733	667	7620	MOD	skipped 0 overlaps; used 24 overlaps
4271	0	4809	0	4808	MOD	skipped 0 overlaps; used 22 overlaps
4272	0	17458	150	17450	MOD	skipped 0 overlaps; used 49 overlaps
4273	0	1166	0	1166	NOV
4274	0	13952	383	13881	MOD	skipped 0 overlaps; used 65 overlaps
4275	0	11637	42	11637	MOD	skipped 0 overlaps; used 75 overlaps
4276	0	2706	18	2705	MOD	skipped 0 overlaps; used 20 overlaps
4277	0	1209	0	1209	NOV
4278	0	3215	0	3215	NOV
4279	0	2566	0	2565	MOD	skipped 0 overlaps; used 181 overlaps
4280	0	2575	6	2545	MOD	skipped 0 overlaps; used 190 overlaps
4281	0	2702	37	2362	MOD	skipped 0 overlaps; used 182 overlaps
4282	0	3132	0	3132	NOV
4283	0	3411	0	3411	NOV
4284	0	2468	139	2440	MOD	skipped 0 overlaps; used 27 overlaps
4285	0	2506	19	2480	MOD	skipped 0 overlaps; used 28 overlaps
4286	0	2680	0	2680	NOV
4287	0	2479	16	2478	MOD	skipped 0 overlaps; used 28 overlaps
4288	0	2499	19	2469	MOD	skipped 0 overlaps; used 28 overlaps
4289	0	4631	10	4630	MOD	skipped 0 overlaps; used 35 overlaps
4290	0	9384	6	9360	MOD	skipped 0 overlaps; used 43 overlaps
4291	0	5589	4	3570	MOD	skipped 0 overlaps; used 21 overlaps
4292	0	15246	0	15217	MOD	skipped 0 overlaps; used 36 overlaps
4293	0	23589	32	23588	MOD	skipped 0 overlaps; used 56 overlaps
4294	0	10262	2373	9814	MOD	skipped 0 overlaps; used 27 overlaps
4295	0	8943	0	8943	NOC	skipped 0 overlaps; used 33 overlaps
4296	0	11824	6176	11725	MOD	skipped 0 overlaps; used 25 overlaps
4297	0	8021	7	8021	MOD	skipped 0 overlaps; used 34 overlaps
4298	0	15343	49	15312	MOD	skipped 0 overlaps; used 44 overlaps
4299	0	2412	0	2412	NOV
4300	0	3827	14	3380	MOD	skipped 0 overlaps; used 26 overlaps
4301	0	6296	0	6265	MOD	skipped 0 overlaps; used 31 overlaps
4302	0	1345	22	1344	MOD	skipped 0 overlaps; used 21 overlaps
4303	0	8520	3828	4453	DEL	skipped 0 overlaps; used 7 overlaps
4304	0	6392	107	6390	MOD	skipped 0 overlaps; used 30 overlaps
4305	0	9667	8346	9139	DEL	skipped 0 overlaps; used 12 overlaps
4306	0	2374	0	2374	NOV
4307	0	2323	0	2228	MOD	skipped 0 overlaps; used 16 overlaps
4308	0	2408	0	800	DEL	skipped 0 overlaps; used 7 overlaps
4309	0	2339	1284	1921	DEL	skipped 0 overlaps; used 1 overlaps
4310	0	12675	14	12674	MOD	skipped 0 overlaps; used 32 overlaps
4311	0	6616	212	6609	MOD	skipped 0 overlaps; used 26 overlaps
4312	0	12647	377	12647	MOD	skipped 0 overlaps; used 42 overlaps
4313	0	21503	129	21499	MOD	skipped 0 overlaps; used 169 overlaps
4314	0	18681	9699	18680	MOD	skipped 0 overlaps; used 30 overlaps
4315	0	19603	38	19580	MOD	skipped 0 overlaps; used 57 overlaps
4316	0	2930	106	2863	MOD	skipped 0 overlaps; used 13 overlaps
4317	0	6415	863	6398	MOD	skipped 0 overlaps; used 21 overlaps
4318	0	21936	0	21882	MOD	skipped 0 overlaps; used 228 overlaps
4319	0	7242	68	6844	MOD	skipped 0 overlaps; used 23 overlaps
4320	0	11072	0	11023	MOD	skipped 0 overlaps; used 34 overlaps
4321	0	2464	27	2458	MOD	skipped 0 overlaps; used 26 overlaps
4322	0	2462	0	2462	NOC	skipped 0 overlaps; used 26 overlaps
4323	0	2453	0	2451	MOD	skipped 0 overlaps; used 26 overlaps
4324	0	2471	5	2471	MOD	skipped 0 overlaps; used 26 overlaps
4325	0	1474	0	1473	MOD	skipped 0 overlaps; used 21 overlaps
4326	0	2342	0	2342	NOV
4327	0	21880	71	21878	MOD	skipped 0 overlaps; used 58 overlaps
4328	0	6374	3812	6321	MOD	skipped 0 overlaps; used 19 overlaps
4329	0	21165	42	21164	MOD	skipped 0 overlaps; used 51 overlaps
4330	0	7687	77	7661	MOD	skipped 0 overlaps; used 25 overlaps
4331	0	7059	8	7058	MOD	skipped 0 overlaps; used 30 overlaps
4332	0	2847	76	1854	MOD	skipped 0 overlaps; used 25 overlaps
4333	0	8696	92	8695	MOD	skipped 0 overlaps; used 25 overlaps
4334	0	4527	0	4527	NOV
4335	0	8917	45	8917	MOD	skipped 0 overlaps; used 214 overlaps
4336	0	0	0	0	NOV
4337	0	4388	172	4388	MOD	skipped 0 overlaps; used 17 overlaps
4338	0	8510	0	8509	MOD	skipped 0 overlaps; used 25 overlaps
4339	0	19302	316	19285	MOD	skipped 0 overlaps; used 163 overlaps
4340	0	14073	46	14073	MOD	skipped 0 overlaps; used 32 overlaps
4341	0	4809	23	4792	MOD	skipped 0 overlaps; used 16 overlaps
4342	0	16761	74	16727	MOD	skipped 0 overlaps; used 209 overlaps
4343	0	16624	261	16613	MOD	skipped 0 overlaps; used 159 overlaps
4344	0	12693	31	12692	MOD	skipped 0 overlaps; used 30 overlaps
4345	0	17177	17	17138	MOD	skipped 0 overlaps; used 56 overlaps
4346	0	9046	885	9004	MOD	skipped 0 overlaps; used 43 overlaps
4347	0	2574	41	2360	MOD	skipped 0 overlaps; used 19 overlaps
4348	0	10602	14	10602	MOD	skipped 0 overlaps; used 30 overlaps
4349	0	4438	16	4425	MOD	skipped 0 overlaps; used 18 overlaps
4350	0	3390	0	3390	NOV
4351	0	3818	11	3730	MOD	skipped 0 overlaps; used 16 overlaps
4352	0	2535	11	2522	MOD	skipped 0 overlaps; used 11 overlaps
4353	0	9929	72	9867	MOD	skipped 0 overlaps; used 36 overlaps
4354	0	4486	45	4485	MOD	skipped 0 overlaps; used 71 overlaps
4355	0	4781	276	4640	MOD	skipped 0 overlaps; used 8 overlaps
4356	0	10088	0	10070	MOD	skipped 0 overlaps; used 44 overlaps
4357	0	9622	2	9613	MOD	skipped 0 overlaps; used 35 overlaps
4358	0	7933	24	7908	MOD	skipped 0 overlaps; used 28 overlaps
4359	0	25845	219	25774	MOD	skipped 0 overlaps; used 69 overlaps
4360	0	12877	20	12857	MOD	skipped 0 overlaps; used 30 overlaps
4361	0	16801	0	16801	NOC	skipped 0 overlaps; used 155 overlaps
4362	0	23390	86	23327	MOD	skipped 0 overlaps; used 76 overlaps
4363	0	5490	467	5483	MOD	skipped 0 overlaps; used 18 overlaps
4364	0	19710	109	19671	MOD	skipped 0 overlaps; used 43 overlaps
4365	0	5654	44	5637	MOD	skipped 0 overlaps; used 24 overlaps
4366	0	24319	0	24319	NOV
4367	0	1110	4	1109	MOD	skipped 0 overlaps; used 16 overlaps
4368	0	3143	0	3143	NOV
4369	0	2189	32	2160	MOD	skipped 0 overlaps; used 17 overlaps
4370	0	3027	38	3000	MOD	skipped 0 overlaps; used 19 overlaps
4371	0	15913	0	15913	NOV
4372	0	6122	0	6111	MOD	skipped 0 overlaps; used 30 overlaps
4373	0	16094	37	16000	MOD	skipped 0 overlaps; used 51 overlaps
4374	0	8576	994	8220	MOD	skipped 0 overlaps; used 32 overlaps
4375	0	5932	0	5923	MOD	skipped 0 overlaps; used 28 overlaps
4376	0	11351	46	11348	MOD	skipped 0 overlaps; used 42 overlaps
4377	0	10948	2768	10927	MOD	skipped 0 overlaps; used 27 overlaps
4378	0	4741	0	4741	NOV
4379	0	10419	230	10392	MOD	skipped 0 overlaps; used 23 overlaps
4380	0	10926	153	10925	MOD	skipped 0 overlaps; used 35 overlaps
4381	0	5035	8	4925	MOD	skipped 0 overlaps; used 28 overlaps
4382	0	12343	55	12225	MOD	skipped 0 overlaps; used 40 overlaps
4383	0	20618	476	20618	MOD	skipped 0 overlaps; used 56 overlaps
4384	0	2977	148	2566	MOD	skipped 0 overlaps; used 16 overlaps
4385	0	2077	11	2071	MOD	skipped 0 overlaps; used 28 overlaps
4386	0	13682	12	13658	MOD	skipped 0 overlaps; used 28 overlaps
4387	0	3447	72	3351	MOD	skipped 0 overlaps; used 21 overlaps
4388	0	22856	107	22841	MOD	skipped 0 overlaps; used 57 overlaps
4389	0	3490	16	3481	MOD	skipped 0 overlaps; used 13 overlaps
4390	0	1047	0	1047	NOV
4391	0	1161	572	1160	DEL	skipped 0 overlaps; used 19 overlaps
4392	0	10043	0	10043	NOC	skipped 0 overlaps; used 46 overlaps
4393	0	9186	0	9185	MOD	skipped 0 overlaps; used 142 overlaps
4394	0	7938	1	7907	MOD	skipped 0 overlaps; used 160 overlaps
4395	0	5059	2823	5015	MOD	skipped 0 overlaps; used 20 overlaps
4396	0	19000	44	18359	MOD	skipped 0 overlaps; used 49 overlaps
4397	0	19396	19	19325	MOD	skipped 0 overlaps; used 47 overlaps
4398	0	3590	56	3589	MOD	skipped 0 overlaps; used 10 overlaps
4399	0	0	0	0	NOV
4400	0	4851	18	4759	MOD	skipped 0 overlaps; used 21 overlaps
4401	0	20906	238	20905	MOD	skipped 0 overlaps; used 51 overlaps
4402	0	8434	48	8433	MOD	skipped 0 overlaps; used 131 overlaps
4403	0	8661	4	8661	MOD	skipped 0 overlaps; used 33 overlaps
4404	0	2522	183	2521	MOD	skipped 0 overlaps; used 20 overlaps
4405	0	25787	157	25785	MOD	skipped 0 overlaps; used 71 overlaps
4406	0	2593	909	2133	MOD	skipped 0 overlaps; used 10 overlaps
4407	0	6104	111	6048	MOD	skipped 0 overlaps; used 25 overlaps
4408	0	3763	38	3762	MOD	skipped 0 overlaps; used 19 overlaps
4409	0	3045	949	1548	DEL	skipped 0 overlaps; used 1 overlaps
4410	0	2874	0	2874	NOV
4411	0	2892	0	2892	NOV
4412	0	5093	12	5087	MOD	skipped 0 overlaps; used 41 overlaps
4413	0	11844	163	11813	MOD	skipped 0 overlaps; used 26 overlaps
4414	0	20896	21	20889	MOD	skipped 0 overlaps; used 52 overlaps
4415	0	12207	948	12187	MOD	skipped 0 overlaps; used 46 overlaps
4416	0	9613	130	9612	MOD	skipped 0 overlaps; used 27 overlaps
4417	0	20177	11	20175	MOD	skipped 0 overlaps; used 164 overlaps
4418	0	1459	17	1458	MOD	skipped 0 overlaps; used 14 overlaps
4419	0	3992	6	3991	MOD	skipped 0 overlaps; used 18 overlaps
4420	0	4499	3655	4478	DEL	skipped 0 overlaps; used 7 overlaps
4421	0	2877	0	2863	MOD	skipped 0 overlaps; used 25 overlaps
4422	0	20874	0	20861	MOD	skipped 0 overlaps; used 61 overlaps
4423	0	5168	27	5167	MOD	skipped 0 overlaps; used 24 overlaps
4424	0	19638	24	19624	MOD	skipped 0 overlaps; used 43 overlaps
4425	0	6869	0	6746	MOD	skipped 0 overlaps; used 24 overlaps
4426	0	3841	464	3840	MOD	skipped 0 overlaps; used 21 overlaps
4427	0	14611	46	14566	MOD	skipped 0 overlaps; used 46 overlaps
4428	0	32589	0	32589	NOV
4429	0	17675	5	17641	MOD	skipped 0 overlaps; used 42 overlaps
4430	0	21891	25	21848	MOD	skipped 0 overlaps; used 67 overlaps
4431	0	2101	23	2101	MOD	skipped 0 overlaps; used 22 overlaps
4432	0	10778	0	10749	MOD	skipped 0 overlaps; used 33 overlaps
4433	0	10627	102	10615	MOD	skipped 0 overlaps; used 36 overlaps
4434	0	12315	12	12296	MOD	skipped 0 overlaps; used 158 overlaps
4435	0	8252	3582	8236	MOD	skipped 0 overlaps; used 22 overlaps
4436	0	4865	12	4845	MOD	skipped 0 overlaps; used 33 overlaps
4437	0	1633	165	1238	MOD	skipped 0 overlaps; used 7 overlaps
4438	0	6143	2563	6143	MOD	skipped 0 overlaps; used 27 overlaps
4439	0	14134	0	14133	MOD	skipped 0 overlaps; used 258 overlaps
4440	0	7176	5	2619	MOD	skipped 0 overlaps; used 46 overlaps
4441	0	16336	535	16325	MOD	skipped 0 overlaps; used 37 overlaps
4442	0	4069	450	4013	MOD	skipped 0 overlaps; used 14 overlaps
4443	0	1861	25	1821	MOD	skipped 0 overlaps; used 16 overlaps
4444	0	1424	3	1423	MOD	skipped 0 overlaps; used 18 overlaps
4445	0	22467	24	22431	MOD	skipped 0 overlaps; used 50 overlaps
4446	0	15186	137	15174	MOD	skipped 0 overlaps; used 32 overlaps
4447	0	1917	26	1804	MOD	skipped 0 overlaps; used 19 overlaps
4448	0	1967	0	1967	NOV
4449	0	10836	164	10835	MOD	skipped 0 overlaps; used 227 overlaps
4450	0	7887	133	7875	MOD	skipped 0 overlaps; used 22 overlaps
4451	0	10371	254	10365	MOD	skipped 0 overlaps; used 28 overlaps
4452	0	6798	0	6727	MOD	skipped 0 overlaps; used 11 overlaps
4453	0	3286	0	3269	MOD	skipped 0 overlaps; used 27 overlaps
4454	0	1456	0	1456	NOV
4455	0	10405	136	10331	MOD	skipped 0 overlaps; used 25 overlaps
4456	0	6657	23	6466	MOD	skipped 0 overlaps; used 25 overlaps
4457	0	7070	39	6723	MOD	skipped 0 overlaps; used 30 overlaps
4458	0	1554	66	1424	MOD	skipped 0 overlaps; used 10 overlaps
4459	0	3276	1317	3275	MOD	skipped 0 overlaps; used 23 overlaps
4460	0	2084	0	2084	NOV
4461	0	16670	0	16669	MOD	skipped 0 overlaps; used 42 overlaps
4462	0	10491	0	10490	MOD	skipped 0 overlaps; used 36 overlaps
4463	0	6693	0	6676	MOD	skipped 0 overlaps; used 27 overlaps
4464	0	6856	629	6855	MOD	skipped 0 overlaps; used 27 overlaps
4465	0	21799	4704	21355	MOD	skipped 0 overlaps; used 32 overlaps
4466	0	1588	5	1587	MOD	skipped 0 overlaps; used 16 overlaps
4467	0	4938	33	3241	MOD	skipped 0 overlaps; used 23 overlaps
4468	0	16270	9	16269	MOD	skipped 0 overlaps; used 30 overlaps
4469	0	15735	125	15734	MOD	skipped 0 overlaps; used 39 overlaps
4470	0	9010	0	8992	MOD	skipped 0 overlaps; used 30 overlaps
4471	0	14952	694	14952	MOD	skipped 0 overlaps; used 45 overlaps
4472	0	2705	13	2705	MOD	skipped 0 overlaps; used 18 overlaps
4473	0	26819	161	26795	MOD	skipped 0 overlaps; used 246 overlaps
4474	0	26124	203	26094	MOD	skipped 0 overlaps; used 54 overlaps
4475	0	24052	193	24028	MOD	skipped 0 overlaps; used 58 overlaps
4476	0	6774	160	6762	MOD	skipped 0 overlaps; used 20 overlaps
4477	0	20952	0	20942	MOD	skipped 0 overlaps; used 58 overlaps
4478	0	4067	21	4066	MOD	skipped 0 overlaps; used 24 overlaps
4479	0	1972	21	1967	MOD	skipped 0 overlaps; used 25 overlaps
4480	0	2026	3	2016	MOD	skipped 0 overlaps; used 24 overlaps
4481	0	2259	0	2259	NOV
4482	0	15428	361	15335	MOD	skipped 0 overlaps; used 43 overlaps
4483	0	1478	643	1346	DEL	skipped 0 overlaps; used 10 overlaps
4484	0	5715	598	1615	MOD	skipped 0 overlaps; used 6 overlaps
4485	0	17884	58	17883	MOD	skipped 0 overlaps; used 38 overlaps
4486	0	2658	200	2657	MOD	skipped 0 overlaps; used 16 overlaps
4487	0	28057	91	28057	MOD	skipped 0 overlaps; used 59 overlaps
4488	0	4652	0	4652	NOC	skipped 0 overlaps; used 21 overlaps
4489	0	6488	185	6428	MOD	skipped 0 overlaps; used 25 overlaps
4490	0	1595	10	1577	MOD	skipped 0 overlaps; used 8 overlaps
4491	0	13640	6644	13402	MOD	skipped 0 overlaps; used 17 overlaps
4492	0	23499	193	23498	MOD	skipped 0 overlaps; used 45 overlaps
4493	0	20995	0	20994	MOD	skipped 0 overlaps; used 61 overlaps
4494	0	2078	8	2077	MOD	skipped 0 overlaps; used 23 overlaps
4495	0	6401	92	6376	MOD	skipped 0 overlaps; used 28 overlaps
4496	0	1727	326	1671	MOD	skipped 0 overlaps; used 19 overlaps
4497	0	6096	278	6005	MOD	skipped 0 overlaps; used 19 overlaps
4498	0	10728	131	10649	MOD	skipped 0 overlaps; used 44 overlaps
4499	0	8793	3920	8743	MOD	skipped 0 overlaps; used 43 overlaps
4500	0	20652	54	20544	MOD	skipped 0 overlaps; used 64 overlaps
4501	0	4258	37	4248	MOD	skipped 0 overlaps; used 62 overlaps
4502	0	3996	19	3970	MOD	skipped 0 overlaps; used 25 overlaps
4503	0	9437	2264	9436	MOD	skipped 0 overlaps; used 23 overlaps
4504	0	25565	156	25565	MOD	skipped 0 overlaps; used 182 overlaps
4505	0	6040	12	6026	MOD	skipped 0 overlaps; used 27 overlaps
4506	0	1259	0	1259	NOV
4507	0	15355	3650	14960	MOD	skipped 0 overlaps; used 45 overlaps
4508	0	5826	848	5811	MOD	skipped 0 overlaps; used 22 overlaps
4509	0	13503	56	9179	MOD	skipped 0 overlaps; used 33 overlaps
4510	0	1231	40	1176	MOD	skipped 0 overlaps; used 18 overlaps
4511	0	5819	41	5802	MOD	skipped 0 overlaps; used 112 overlaps
4512	0	8993	0	8934	MOD	skipped 0 overlaps; used 29 overlaps
4513	0	17350	4	17329	MOD	skipped 0 overlaps; used 42 overlaps
4514	0	5867	356	5855	MOD	skipped 0 overlaps; used 111 overlaps
4515	0	2973	8	2926	MOD	skipped 0 overlaps; used 19 overlaps
4516	0	7291	0	7291	NOC	skipped 0 overlaps; used 28 overlaps
4517	0	11311	13	11310	MOD	skipped 0 overlaps; used 41 overlaps
4518	0	10999	257	10985	MOD	skipped 0 overlaps; used 40 overlaps
4519	0	4274	4	4273	MOD	skipped 0 overlaps; used 19 overlaps
4520	0	11747	3359	11735	MOD	skipped 0 overlaps; used 40 overlaps
4521	0	2251	15	2247	MOD	skipped 0 overlaps; used 16 overlaps
4522	0	3661	28	3647	MOD	skipped 0 overlaps; used 15 overlaps
4523	0	7496	180	7493	MOD	skipped 0 overlaps; used 18 overlaps
4524	0	21771	0	21357	MOD	skipped 0 overlaps; used 42 overlaps
4525	0	10059	479	9969	MOD	skipped 0 overlaps; used 32 overlaps
4526	0	4508	437	3573	MOD	skipped 0 overlaps; used 22 overlaps
4527	0	27710	217	27692	MOD	skipped 0 overlaps; used 56 overlaps
4528	0	1394	683	1393	DEL	skipped 0 overlaps; used 17 overlaps
4529	0	12344	0	12343	MOD	skipped 0 overlaps; used 35 overlaps
4530	0	4833	4	4376	MOD	skipped 0 overlaps; used 23 overlaps
4531	0	11434	0	11433	MOD	skipped 0 overlaps; used 37 overlaps
4532	0	7281	197	7259	MOD	skipped 0 overlaps; used 26 overlaps
4533	0	5003	851	4964	MOD	skipped 0 overlaps; used 79 overlaps
4534	0	3679	0	3678	MOD	skipped 0 overlaps; used 16 overlaps
4535	0	3359	0	3358	MOD	skipped 0 overlaps; used 21 overlaps
4536	0	20715	32	20714	MOD	skipped 0 overlaps; used 54 overlaps
4537	0	3656	0	3656	NOV
4538	0	2471	10	2462	MOD	skipped 0 overlaps; used 22 overlaps
4539	0	1397	18	1390	MOD	skipped 0 overlaps; used 11 overlaps
4540	0	2707	0	2700	MOD	skipped 0 overlaps; used 20 overlaps
4541	0	7485	310	7306	MOD	skipped 0 overlaps; used 27 overlaps
4542	0	11302	11	10336	MOD	skipped 0 overlaps; used 69 overlaps
4543	0	16140	218	16079	MOD	skipped 0 overlaps; used 47 overlaps
4544	0	17348	28	17347	MOD	skipped 0 overlaps; used 44 overlaps
4545	0	17698	151	17680	MOD	skipped 0 overlaps; used 180 overlaps
4546	0	7494	19	7493	MOD	skipped 0 overlaps; used 23 overlaps
4547	0	7819	0	7818	MOD	skipped 0 overlaps; used 23 overlaps
4548	0	11734	9253	11302	MOD	skipped 0 overlaps; used 23 overlaps
4549	0	14699	0	14693	MOD	skipped 0 overlaps; used 29 overlaps
4550	0	2911	223	2899	MOD	skipped 0 overlaps; used 18 overlaps
4551	0	1826	40	1813	MOD	skipped 0 overlaps; used 23 overlaps
4552	0	1825	0	1824	MOD	skipped 0 overlaps; used 23 overlaps
4553	0	1845	51	1837	MOD	skipped 0 overlaps; used 23 overlaps
4554	0	2801	23	2800	MOD	skipped 0 overlaps; used 16 overlaps
4555	0	6700	691	6642	MOD	skipped 0 overlaps; used 21 overlaps
4556	0	7718	24	7674	MOD	skipped 0 overlaps; used 25 overlaps
4557	0	11923	144	11900	MOD	skipped 0 overlaps; used 28 overlaps
4558	0	17923	28	17906	MOD	skipped 0 overlaps; used 28 overlaps
4559	0	18807	0	18751	MOD	skipped 0 overlaps; used 54 overlaps
4560	0	17242	0	17213	MOD	skipped 0 overlaps; used 50 overlaps
4561	0	3189	0	3189	NOV
4562	0	2140	0	2140	NOV
4563	0	4009	9	2615	MOD	skipped 0 overlaps; used 49 overlaps
4564	0	13078	0	13074	MOD	skipped 0 overlaps; used 31 overlaps
4565	0	1785	93	1487	MOD	skipped 0 overlaps; used 11 overlaps
